team_1_franchise_id,team_2_franchise_id,scheduled_date,scheduled_time,team_1_id,team_2_id,week,offstream,team_1,team_2
620517b60160ee0009244afc,5ec9358e8c0dd900074685c5,9/18/2022,8:15:00 PM,62e09a2ec7baef27afe0bbce,62e09869c7baef27afe0bbba,8,,Brainerd Victory,Bloomington Maulers
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc4,9/18/2022,9:00:00 PM,62e099b8c7baef27afe0bbc6,62e099cdc7baef27afe0bbc8,8,,Minnetonka Barons,St. Paul Senators
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddc3,9/18/2022,9:45:00 PM,62e098ebc7baef27afe0bbc2,62e099e0c7baef27afe0bbca,8,,Hibbing Rangers,Minneapolis Miracles
600fac63be0bbe0008ffddc7,620517b60160ee0009244afc,9/25/2022,6:00:00 PM,62e098ccc7baef27afe0bbc0,62e09a2ec7baef27afe0bbce,9,,Burnsville Inferno,Brainerd Victory
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc9,9/25/2022,6:45:00 PM,62e09993c7baef27afe0bbc4,62e098ebc7baef27afe0bbc2,9,,St. Cloud Flyers,Hibbing Rangers
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc5,9/25/2022,7:30:00 PM,62e09869c7baef27afe0bbba,62e09884c7baef27afe0bbbc,9,,Bloomington Maulers,Duluth Superiors
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc4,9/25/2022,8:15:00 PM,62e099e0c7baef27afe0bbca,62e099cdc7baef27afe0bbc8,9,,Minneapolis Miracles,St. Paul Senators
620518160160ee0009244b00,600fac63be0bbe0008ffddcc,9/25/2022,9:00:00 PM,62e09a16c7baef27afe0bbcc,62e09846c7baef27afe0bbb8,9,,Mankato Atlas,Bemidji Lumberjacks
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc8,9/25/2022,9:45:00 PM,62e099b8c7baef27afe0bbc6,62e098b3c7baef27afe0bbbe,9,,Minnetonka Barons,Rochester Rhythm
620517b60160ee0009244afc,620518160160ee0009244b00,10/9/2022,6:00:00 PM,62e09a2ec7baef27afe0bbce,62e09a16c7baef27afe0bbcc,10,,Brainerd Victory,Mankato Atlas
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc6,10/9/2022,6:45:00 PM,62e09846c7baef27afe0bbb8,62e099b8c7baef27afe0bbc6,10,,Bemidji Lumberjacks,Minnetonka Barons
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddc4,10/9/2022,7:30:00 PM,62e098b3c7baef27afe0bbbe,62e099cdc7baef27afe0bbc8,10,,Rochester Rhythm,St. Paul Senators
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc7,10/9/2022,8:15:00 PM,62e09884c7baef27afe0bbbc,62e098ccc7baef27afe0bbc0,10,,Duluth Superiors,Burnsville Inferno
600fac63be0bbe0008ffddc9,5ec9358e8c0dd900074685c5,10/9/2022,9:00:00 PM,62e098ebc7baef27afe0bbc2,62e09869c7baef27afe0bbba,10,,Hibbing Rangers,Bloomington Maulers
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddca,10/9/2022,9:45:00 PM,62e099e0c7baef27afe0bbca,62e09993c7baef27afe0bbc4,10,,Minneapolis Miracles,St. Cloud Flyers
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc3,10/16/2022,6:00:00 PM,62e09869c7baef27afe0bbba,62e099e0c7baef27afe0bbca,11,,Bloomington Maulers,Minneapolis Miracles
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddca,10/16/2022,6:45:00 PM,62e099cdc7baef27afe0bbc8,62e09993c7baef27afe0bbc4,11,,St. Paul Senators,St. Cloud Flyers
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc9,10/16/2022,7:30:00 PM,62e098ccc7baef27afe0bbc0,62e098ebc7baef27afe0bbc2,11,,Burnsville Inferno,Hibbing Rangers
620518160160ee0009244b00,600fac63be0bbe0008ffddc5,10/16/2022,8:15:00 PM,62e09a16c7baef27afe0bbcc,62e09884c7baef27afe0bbbc,11,,Mankato Atlas,Duluth Superiors
600fac63be0bbe0008ffddc6,620517b60160ee0009244afc,10/16/2022,9:00:00 PM,62e099b8c7baef27afe0bbc6,62e09a2ec7baef27afe0bbce,11,,Minnetonka Barons,Brainerd Victory
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddcc,10/16/2022,9:45:00 PM,62e098b3c7baef27afe0bbbe,62e09846c7baef27afe0bbb8,11,,Rochester Rhythm,Bemidji Lumberjacks
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddcc,10/23/2022,6:00:00 PM,62e09993c7baef27afe0bbc4,62e09846c7baef27afe0bbb8,12,,St. Cloud Flyers,Bemidji Lumberjacks
600fac63be0bbe0008ffddc4,5ec9358e8c0dd900074685c5,10/23/2022,6:45:00 PM,62e099cdc7baef27afe0bbc8,62e09869c7baef27afe0bbba,12,,St. Paul Senators,Bloomington Maulers
600fac63be0bbe0008ffddc3,620517b60160ee0009244afc,10/23/2022,7:30:00 PM,62e099e0c7baef27afe0bbca,62e09a2ec7baef27afe0bbce,12,,Minneapolis Miracles,Brainerd Victory
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddc7,10/23/2022,8:15:00 PM,62e098b3c7baef27afe0bbbe,62e098ccc7baef27afe0bbc0,12,,Rochester Rhythm,Burnsville Inferno
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddc5,10/23/2022,9:00:00 PM,62e098ebc7baef27afe0bbc2,62e09884c7baef27afe0bbbc,12,,Hibbing Rangers,Duluth Superiors
600fac63be0bbe0008ffddc6,620518160160ee0009244b00,10/23/2022,9:45:00 PM,62e099b8c7baef27afe0bbc6,62e09a16c7baef27afe0bbcc,12,,Minnetonka Barons,Mankato Atlas
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc3,10/30/2022,6:00:00 PM,62e09884c7baef27afe0bbbc,62e099e0c7baef27afe0bbca,13,,Duluth Superiors,Minneapolis Miracles
620518160160ee0009244b00,600fac63be0bbe0008ffddc8,10/30/2022,6:45:00 PM,62e09a16c7baef27afe0bbcc,62e098b3c7baef27afe0bbbe,13,,Mankato Atlas,Rochester Rhythm
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddca,10/30/2022,7:30:00 PM,62e098ebc7baef27afe0bbc2,62e09993c7baef27afe0bbc4,13,,Hibbing Rangers,St. Cloud Flyers
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc6,10/30/2022,8:15:00 PM,62e099cdc7baef27afe0bbc8,62e099b8c7baef27afe0bbc6,13,,St. Paul Senators,Minnetonka Barons
620517b60160ee0009244afc,600fac63be0bbe0008ffddcc,10/30/2022,9:00:00 PM,62e09a2ec7baef27afe0bbce,62e09846c7baef27afe0bbb8,13,,Brainerd Victory,Bemidji Lumberjacks
600fac63be0bbe0008ffddc7,5ec9358e8c0dd900074685c5,10/30/2022,9:45:00 PM,62e098ccc7baef27afe0bbc0,62e09869c7baef27afe0bbba,13,,Burnsville Inferno,Bloomington Maulers
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc9,11/6/2022,6:00:00 PM,62e099e0c7baef27afe0bbca,62e098ebc7baef27afe0bbc2,14,,Minneapolis Miracles,Hibbing Rangers
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddc6,11/6/2022,6:45:00 PM,62e098b3c7baef27afe0bbbe,62e099b8c7baef27afe0bbc6,14,,Rochester Rhythm,Minnetonka Barons
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc5,11/6/2022,7:30:00 PM,62e09846c7baef27afe0bbb8,62e09884c7baef27afe0bbbc,14,,Bemidji Lumberjacks,Duluth Superiors
5ec9358e8c0dd900074685c5,620518160160ee0009244b00,11/6/2022,8:15:00 PM,62e09869c7baef27afe0bbba,62e09a16c7baef27afe0bbcc,14,,Bloomington Maulers,Mankato Atlas
620517b60160ee0009244afc,600fac63be0bbe0008ffddca,11/6/2022,9:00:00 PM,62e09a2ec7baef27afe0bbce,62e09993c7baef27afe0bbc4,14,,Brainerd Victory,St. Cloud Flyers
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc7,11/6/2022,9:45:00 PM,62e099cdc7baef27afe0bbc8,62e098ccc7baef27afe0bbc0,14,,St. Paul Senators,Burnsville Inferno
620518160160ee0009244b00,600fac63be0bbe0008ffddc7,11/13/2022,6:00:00 PM,62e09a16c7baef27afe0bbcc,62e098ccc7baef27afe0bbc0,15,,Mankato Atlas,Burnsville Inferno
600fac63be0bbe0008ffddc5,620517b60160ee0009244afc,11/13/2022,6:45:00 PM,62e09884c7baef27afe0bbbc,62e09a2ec7baef27afe0bbce,15,,Duluth Superiors,Brainerd Victory
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddcc,11/13/2022,7:30:00 PM,62e098ebc7baef27afe0bbc2,62e09846c7baef27afe0bbb8,15,,Hibbing Rangers,Bemidji Lumberjacks
600fac63be0bbe0008ffddc6,5ec9358e8c0dd900074685c5,11/13/2022,8:15:00 PM,62e099b8c7baef27afe0bbc6,62e09869c7baef27afe0bbba,15,,Minnetonka Barons,Bloomington Maulers
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc3,11/13/2022,9:00:00 PM,62e09993c7baef27afe0bbc4,62e099e0c7baef27afe0bbca,15,,St. Cloud Flyers,Minneapolis Miracles
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc8,11/13/2022,9:45:00 PM,62e099cdc7baef27afe0bbc8,62e098b3c7baef27afe0bbbe,15,,St. Paul Senators,Rochester Rhythm
620517b60160ee0009244afc,600fac63be0bbe0008ffddc9,11/13/2022,6:00:00 PM,62e09a2ec7baef27afe0bbce,62e098ebc7baef27afe0bbc2,16,,Brainerd Victory,Hibbing Rangers
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc6,11/13/2022,6:45:00 PM,62e098ccc7baef27afe0bbc0,62e099b8c7baef27afe0bbc6,16,,Burnsville Inferno,Minnetonka Barons
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc5,11/13/2022,7:30:00 PM,62e09993c7baef27afe0bbc4,62e09884c7baef27afe0bbbc,16,,St. Cloud Flyers,Duluth Superiors
600fac63be0bbe0008ffddc4,620518160160ee0009244b00,11/13/2022,8:15:00 PM,62e099cdc7baef27afe0bbc8,62e09a16c7baef27afe0bbcc,16,,St. Paul Senators,Mankato Atlas
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc8,11/13/2022,9:00:00 PM,62e09869c7baef27afe0bbba,62e098b3c7baef27afe0bbbe,16,,Bloomington Maulers,Rochester Rhythm
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc3,11/13/2022,9:45:00 PM,62e09846c7baef27afe0bbb8,62e099e0c7baef27afe0bbca,16,,Bemidji Lumberjacks,Minneapolis Miracles
