team_1_franchise_id,team_2_franchise_id,scheduled_date,scheduled_time,team_1_id,team_2_id,week,offstream,team_1,team_2
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc8,3/12/2023,6:00:00 PM,62e098ccc7baef27afe0bbc0,62e098b3c7baef27afe0bbbe,1,,Burnsville Inferno,Rochester Rhythm
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc3,3/12/2023,6:45:00 PM,62e09993c7baef27afe0bbc4,62e099e0c7baef27afe0bbca,1,,St. Cloud Flyers,Minneapolis Miracles
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc9,3/12/2023,7:30:00 PM,62e09884c7baef27afe0bbbc,62e098ebc7baef27afe0bbc2,1,,Duluth Superiors,Hibbing Rangers
620518160160ee0009244b00,620517b60160ee0009244afc,3/12/2023,8:15:00 PM,62e09a16c7baef27afe0bbcc,62e09a2ec7baef27afe0bbce,1,,Mankato Atlas,Brainerd Victory
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc6,3/12/2023,9:00:00 PM,62e09869c7baef27afe0bbba,62e099b8c7baef27afe0bbc6,1,,Bloomington Maulers,Minnetonka Barons
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc4,3/12/2023,9:45:00 PM,62e09846c7baef27afe0bbb8,62e099cdc7baef27afe0bbc8,1,,Bemidji Lumberjacks,St. Paul Senators
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc5,3/19/2023,6:00:00 PM,62e09993c7baef27afe0bbc4,62e09884c7baef27afe0bbbc,2,,St. Cloud Flyers,Duluth Superiors
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc4,3/19/2023,6:45:00 PM,62e099b8c7baef27afe0bbc6,62e099cdc7baef27afe0bbc8,2,,Minnetonka Barons,St. Paul Senators
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddcc,3/19/2023,7:30:00 PM,62e098ebc7baef27afe0bbc2,62e09846c7baef27afe0bbb8,2,,Hibbing Rangers,Bemidji Lumberjacks
600fac63be0bbe0008ffddc8,5ec9358e8c0dd900074685c5,3/19/2023,8:15:00 PM,62e098b3c7baef27afe0bbbe,62e09869c7baef27afe0bbba,2,,Rochester Rhythm,Bloomington Maulers
600fac63be0bbe0008ffddc3,620518160160ee0009244b00,3/19/2023,9:00:00 PM,62e099e0c7baef27afe0bbca,62e09a16c7baef27afe0bbcc,2,,Minneapolis Miracles,Mankato Atlas
600fac63be0bbe0008ffddc7,620517b60160ee0009244afc,3/19/2023,9:45:00 PM,62e098ccc7baef27afe0bbc0,62e09a2ec7baef27afe0bbce,2,,Burnsville Inferno,Brainerd Victory
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc5,3/26/2023,6:00:00 PM,62e09869c7baef27afe0bbba,62e09884c7baef27afe0bbbc,3,,Bloomington Maulers,Duluth Superiors
620517b60160ee0009244afc,600fac63be0bbe0008ffddc9,3/26/2023,6:45:00 PM,62e09a2ec7baef27afe0bbce,62e098ebc7baef27afe0bbc2,3,,Brainerd Victory,Hibbing Rangers
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc7,3/26/2023,7:30:00 PM,62e099b8c7baef27afe0bbc6,62e098ccc7baef27afe0bbc0,3,,Minnetonka Barons,Burnsville Inferno
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc3,3/26/2023,8:15:00 PM,62e099cdc7baef27afe0bbc8,62e099e0c7baef27afe0bbca,3,,St. Paul Senators,Minneapolis Miracles
