team_1_franchise_id,team_2_franchise_id,scheduled_date,scheduled_time,team_1_id,team_2_id,week,offstream,team_1,team_2
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc8,3/9/2023,6:00:00 PM,600c98b32c38930008d9cbd7,600c98b22c38930008d9cbd5,1,,Burnsville Inferno,Rochester Rhythm
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc3,3/9/2023,6:45:00 PM,600c98b2eedc0d0008211467,600c98b3eedc0d0008211468,1,,St. Cloud Flyers,Minneapolis Miracles
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc9,3/9/2023,7:30:00 PM,600c98b3eedc0d0008211469,600c8fc9f87c0c000826a31e,1,,Duluth Superiors,Hibbing Rangers
620518160160ee0009244b00,620517b60160ee0009244afc,3/9/2023,8:15:00 PM,6205a37d16904c00096af920,6205a3a716904c00096af921,1,,Mankato Atlas,Brainerd Victory
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc6,3/9/2023,9:00:00 PM,600c98b32c38930008d9cbd9,600c98b22c38930008d9cbd6,1,,Bloomington Maulers,Minnetonka Barons
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc4,3/9/2023,9:45:00 PM,600c98b2eedc0d0008211466,600c98b32c38930008d9cbd8,1,,Bemidji Lumberjacks,St. Paul Senators
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc5,3/16/2023,6:00:00 PM,600c98b2eedc0d0008211467,600c98b3eedc0d0008211469,2,,St. Cloud Flyers,Duluth Superiors
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc4,3/16/2023,6:45:00 PM,600c98b22c38930008d9cbd6,600c98b32c38930008d9cbd8,2,,Minnetonka Barons,St. Paul Senators
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddcc,3/16/2023,7:30:00 PM,600c8fc9f87c0c000826a31e,600c98b2eedc0d0008211466,2,,Hibbing Rangers,Bemidji Lumberjacks
600fac63be0bbe0008ffddc8,5ec9358e8c0dd900074685c5,3/16/2023,8:15:00 PM,600c98b22c38930008d9cbd5,600c98b32c38930008d9cbd9,2,,Rochester Rhythm,Bloomington Maulers
600fac63be0bbe0008ffddc3,620518160160ee0009244b00,3/16/2023,9:00:00 PM,600c98b3eedc0d0008211468,6205a37d16904c00096af920,2,,Minneapolis Miracles,Mankato Atlas
600fac63be0bbe0008ffddc7,620517b60160ee0009244afc,3/16/2023,9:45:00 PM,600c98b32c38930008d9cbd7,6205a3a716904c00096af921,2,,Burnsville Inferno,Brainerd Victory
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc5,3/23/2023,6:00:00 PM,600c98b32c38930008d9cbd9,600c98b3eedc0d0008211469,3,,Bloomington Maulers,Duluth Superiors
620517b60160ee0009244afc,600fac63be0bbe0008ffddc9,3/23/2023,6:45:00 PM,6205a3a716904c00096af921,600c8fc9f87c0c000826a31e,3,,Brainerd Victory,Hibbing Rangers
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc7,3/23/2023,7:30:00 PM,600c98b22c38930008d9cbd6,600c98b32c38930008d9cbd7,3,,Minnetonka Barons,Burnsville Inferno
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc3,3/23/2023,8:15:00 PM,600c98b32c38930008d9cbd8,600c98b3eedc0d0008211468,3,,St. Paul Senators,Minneapolis Miracles
620518160160ee0009244b00,600fac63be0bbe0008ffddca,3/23/2023,9:00:00 PM,6205a37d16904c00096af920,600c98b2eedc0d0008211467,3,,Mankato Atlas,St. Cloud Flyers
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc8,3/23/2023,9:45:00 PM,600c98b2eedc0d0008211466,600c98b22c38930008d9cbd5,3,,Bemidji Lumberjacks,Rochester Rhythm
5ec9358e8c0dd900074685c5,620518160160ee0009244b00,3/30/2023,6:00:00 PM,600c98b32c38930008d9cbd9,6205a37d16904c00096af920,4,,Bloomington Maulers,Mankato Atlas
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc6,3/30/2023,6:45:00 PM,600c98b3eedc0d0008211468,600c98b22c38930008d9cbd6,4,,Minneapolis Miracles,Minnetonka Barons
600fac63be0bbe0008ffddc8,620517b60160ee0009244afc,3/30/2023,7:30:00 PM,600c98b22c38930008d9cbd5,6205a3a716904c00096af921,4,,Rochester Rhythm,Brainerd Victory
