team_1,team_2,scheduled_date,scheduled_time,team_1_id,team_1_franchise_id,team_2_id,team_2_franchise_id,week,offstream
Duluth Superiors,Bloomington Maulers,11/9/2023,6:45 PM,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,6,Y
St. Paul Senators,Minneapolis Miracles,11/9/2023,6:45 PM,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,6,Y
Mankato Atlas,Green Bay Knights,11/9/2023,6:45 PM,6205a37d16904c00096af920,620518160160ee0009244b00,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,6,Y
St. Cloud Flyers,Bemidji Lumberjacks,11/9/2023,6:45 PM,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,6,Y
Brainerd Victory,Bloomington Maulers,11/9/2023,7:30 PM,6205a3a716904c00096af921,620517b60160ee0009244afc,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,6,Y
Minneapolis Miracles,Rochester Rhythm,11/9/2023,7:30 PM,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,6,Y
Des Moines Derecho,Chicago Jungle,11/9/2023,7:30 PM,651899f567109c0008c1224b,65189ae63be329000824ea75,65189a2c67109c0008c1224c,65189ae63be329000824ea76,6,Y
Fargo Steelhawks,Omaha Buffalo,11/9/2023,7:30 PM,65189b8967109c0008c12251,65189ae63be329000824ea77,65189bac67109c0008c12252,65189ae63be329000824ea78,6,Y
Bloomington Maulers,Minneapolis Miracles,11/16/2023,6:00 PM,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,7,
Hibbing Rangers,St. Cloud Flyers,11/16/2023,6:45 PM,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,7,
Burnsville Inferno,Duluth Superiors,11/16/2023,7:30 PM,600c98b32c38930008d9cbd7,600fac63be0bbe0008ffddc7,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,7,
Bemidji Lumberjacks,Rochester Rhythm,11/16/2023,8:15 PM,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,7,
Des Moines Derecho,Mankato Atlas,11/16/2023,6:00 PM,651899f567109c0008c1224b,65189ae63be329000824ea75,6205a37d16904c00096af920,620518160160ee0009244b00,7,Y
Fargo Steelhawks,Brainerd Victory,11/16/2023,6:00 PM,65189b8967109c0008c12251,65189ae63be329000824ea77,6205a3a716904c00096af921,620517b60160ee0009244afc,7,Y
Omaha Buffalo,Burnsville Inferno,11/16/2023,6:00 PM,65189bac67109c0008c12252,65189ae63be329000824ea78,600c98b32c38930008d9cbd7,600fac63be0bbe0008ffddc7,7,Y
Green Bay Knights,Hibbing Rangers,11/16/2023,6:00 PM,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,7,Y
Rochester Rhythm,St. Paul Senators,11/16/2023,6:45 PM,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,7,Y
Minneapolis Miracles,Fargo Steelhawks,11/16/2023,6:45 PM,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,65189b8967109c0008c12251,65189ae63be329000824ea77,7,Y
Mankato Atlas,Omaha Buffalo,11/16/2023,6:45 PM,6205a37d16904c00096af920,620518160160ee0009244b00,65189bac67109c0008c12252,65189ae63be329000824ea78,7,Y
Chicago Jungle,Duluth Superiors,11/16/2023,6:45 PM,65189a2c67109c0008c1224c,65189ae63be329000824ea76,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,7,Y
