team_1_franchise_id,team_2_franchise_id,scheduled_date,scheduled_time,team_1_id,team_2_id,week,offstream,team_1,team_2
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc3,10/28/2022,6:00:00 PM,600c97cceedc0d0008211463,600c9725eedc0d0008211462,13,,Duluth Superiors,Minneapolis Miracles
620518160160ee0009244b00,600fac63be0bbe0008ffddc8,10/28/2022,6:45:00 PM,6205a37216904c00096af91f,600c97d52c38930008d9cbd1,13,,Mankato Atlas,Rochester Rhythm
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddca,10/28/2022,7:30:00 PM,600c97b82c38930008d9cbd0,600c97dc2c38930008d9cbd2,13,,Hibbing Rangers,St. Cloud Flyers
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc6,10/28/2022,8:15:00 PM,600c9725eedc0d0008211461,600c97ec2c38930008d9cbd3,13,,St. Paul Senators,Minnetonka Barons
620517b60160ee0009244afc,600fac63be0bbe0008ffddcc,10/28/2022,9:00:00 PM,6205a3b516904c00096af922,600c981deedc0d0008211465,13,,Brainerd Victory,Bemidji Lumberjacks
600fac63be0bbe0008ffddc7,5ec9358e8c0dd900074685c5,10/28/2022,9:45:00 PM,600c981d2c38930008d9cbd4,600c97e2eedc0d0008211464,13,,Burnsville Inferno,Bloomington Maulers
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc9,11/4/2022,6:00:00 PM,600c9725eedc0d0008211462,600c97b82c38930008d9cbd0,14,,Minneapolis Miracles,Hibbing Rangers
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddc6,11/4/2022,6:45:00 PM,600c97d52c38930008d9cbd1,600c97ec2c38930008d9cbd3,14,,Rochester Rhythm,Minnetonka Barons
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc5,11/4/2022,7:30:00 PM,600c981deedc0d0008211465,600c97cceedc0d0008211463,14,,Bemidji Lumberjacks,Duluth Superiors
5ec9358e8c0dd900074685c5,620518160160ee0009244b00,11/4/2022,8:15:00 PM,600c97e2eedc0d0008211464,6205a37216904c00096af91f,14,,Bloomington Maulers,Mankato Atlas
620517b60160ee0009244afc,600fac63be0bbe0008ffddca,11/4/2022,9:00:00 PM,6205a3b516904c00096af922,600c97dc2c38930008d9cbd2,14,,Brainerd Victory,St. Cloud Flyers
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc7,11/4/2022,9:45:00 PM,600c9725eedc0d0008211461,600c981d2c38930008d9cbd4,14,,St. Paul Senators,Burnsville Inferno
620518160160ee0009244b00,600fac63be0bbe0008ffddc7,11/11/2022,6:00:00 PM,6205a37216904c00096af91f,600c981d2c38930008d9cbd4,15,,Mankato Atlas,Burnsville Inferno
600fac63be0bbe0008ffddc5,620517b60160ee0009244afc,11/11/2022,6:45:00 PM,600c97cceedc0d0008211463,6205a3b516904c00096af922,15,,Duluth Superiors,Brainerd Victory
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddcc,11/11/2022,7:30:00 PM,600c97b82c38930008d9cbd0,600c981deedc0d0008211465,15,,Hibbing Rangers,Bemidji Lumberjacks
600fac63be0bbe0008ffddc6,5ec9358e8c0dd900074685c5,11/11/2022,8:15:00 PM,600c97ec2c38930008d9cbd3,600c97e2eedc0d0008211464,15,,Minnetonka Barons,Bloomington Maulers
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc3,11/11/2022,9:00:00 PM,600c97dc2c38930008d9cbd2,600c9725eedc0d0008211462,15,,St. Cloud Flyers,Minneapolis Miracles
600fac63be0bbe0008ffddc4,600fac63be0bbe0008ffddc8,11/11/2022,9:45:00 PM,600c9725eedc0d0008211461,600c97d52c38930008d9cbd1,15,,St. Paul Senators,Rochester Rhythm
620517b60160ee0009244afc,600fac63be0bbe0008ffddc9,11/11/2022,6:00:00 PM,6205a3b516904c00096af922,600c97b82c38930008d9cbd0,16,,Brainerd Victory,Hibbing Rangers
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc6,11/11/2022,6:45:00 PM,600c981d2c38930008d9cbd4,600c97ec2c38930008d9cbd3,16,,Burnsville Inferno,Minnetonka Barons
600fac63be0bbe0008ffddca,600fac63be0bbe0008ffddc5,11/11/2022,7:30:00 PM,600c97dc2c38930008d9cbd2,600c97cceedc0d0008211463,16,,St. Cloud Flyers,Duluth Superiors
600fac63be0bbe0008ffddc4,620518160160ee0009244b00,11/11/2022,8:15:00 PM,600c9725eedc0d0008211461,6205a37216904c00096af91f,16,,St. Paul Senators,Mankato Atlas
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc8,11/11/2022,9:00:00 PM,600c97e2eedc0d0008211464,600c97d52c38930008d9cbd1,16,,Bloomington Maulers,Rochester Rhythm
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc3,11/11/2022,9:45:00 PM,600c981deedc0d0008211465,600c9725eedc0d0008211462,16,,Bemidji Lumberjacks,Minneapolis Miracles
